19051004222
0, 20, 10, 3, 1, 1, 8, 2, 513
1, 19, 11, 5, 0, 0, 0, 1, 513
2, 20, 10, 5, 0, 0, 8, 2, 514
3, 14, 16, 3, 2, 1, 0, 2, 512
4, 21, 9, 4, 1, 1, 1, 3, 513
5, 19, 11, 6, 0, 0, 0, 1, 512
6, 24, 6, 3, 2, 1, 1, 2, 514
7, 18, 12, 1, 3, 2, 0, 2, 513
8, 22, 8, 4, 1, 1, 1, 3, 514
9, 22, 8, 3, 1, 2, 1, 3, 513
10, 20, 10, 3, 2, 1, 1, 4, 514
11, 13, 17, 4, 2, 3, 1, 4, 514
12, 25, 5, 4, 1, 1, 1, 2, 513
13, 23, 7, 2, 3, 1, 1, 2, 510
14, 22, 8, 3, 2, 1, 1, 3, 511
15, 21, 9, 6, 0, 2, 1, 3, 511
16, 25, 5, 1, 3, 1, 1, 2, 514
17, 21, 9, 2, 3, 1, 1, 2, 512
18, 23, 7, 3, 2, 3, 1, 3, 513
19, 14, 16, 6, 0, 2, 0, 2, 514
20, 22, 8, 1, 3, 1, 1, 2, 510
21, 12, 18, 4, 1, 3, 1, 4, 514
22, 14, 16, 1, 3, 1, 1, 4, 514
23, 18, 12, 3, 2, 3, 1, 3, 511
24, 14, 16, 1, 3, 1, 8, 2, 514
25, 10, 20, 5, 0, 1, 0, 3, 514
26, 23, 7, 1, 3, 1, 1, 3, 511
27, 13, 17, 1, 3, 1, 0, 3, 514
28, 18, 12, 5, 0, 0, 8, 2, 514
29, 14, 16, 4, 1, 3, 8, 2, 513
30, 20, 10, 1, 3, 1, 0, 2, 514
31, 14, 16, 3, 2, 3, 8, 2, 514
