19108324381
0, 19, 11, 1, 3, 0, 0, 3, 513
1, 14, 16, 4, 2, 0, 8, 3, 514
2, 13, 17, 2, 3, 0, 0, 4, 514
3, 18, 12, 2, 3, 1, 0, 3, 513
4, 19, 11, 1, 3, 1, 0, 1, 514
5, 11, 19, 4, 2, 0, 8, 4, 514
6, 19, 11, 2, 3, 1, 0, 3, 514
7, 19, 11, 1, 3, 2, 8, 3, 512
8, 18, 12, 4, 1, 3, 8, 3, 513
9, 19, 11, 4, 1, 3, 8, 2, 514
10, 13, 17, 1, 3, 2, 0, 4, 514
11, 26, 4, 4, 1, 0, 8, 1, 513
12, 21, 9, 4, 1, 3, 8, 1, 513
13, 13, 17, 3, 1, 2, 0, 2, 514
14, 13, 17, 1, 3, 2, 8, 4, 514
15, 19, 11, 5, 0, 2, 8, 2, 512
16, 22, 8, 3, 1, 2, 0, 1, 513
17, 14, 16, 6, 0, 1, 0, 3, 514
18, 21, 9, 4, 1, 0, 0, 2, 513
19, 18, 12, 3, 2, 3, 9, 1, 513
20, 21, 9, 3, 1, 2, 0, 2, 513
21, 21, 9, 5, 0, 1, 0, 3, 514
22, 14, 16, 1, 3, 1, 8, 3, 513
23, 12, 18, 3, 2, 3, 8, 3, 514
24, 21, 9, 6, 0, 1, 8, 2, 512
25, 22, 8, 3, 2, 0, 0, 1, 513
26, 21, 9, 1, 3, 1, 0, 3, 511
27, 18, 12, 2, 3, 3, 0, 3, 514
28, 14, 16, 6, 0, 1, 8, 3, 513
29, 12, 18, 3, 2, 0, 8, 3, 514
30, 14, 16, 1, 3, 1, 9, 2, 513
31, 22, 8, 3, 1, 0, 8, 2, 514
