18194803802
0, 20, 10, 2, 3, 1, 1, 5, 514
1, 22, 8, 1, 3, 1, 1, 4, 510
2, 21, 9, 4, 2, 3, 1, 4, 514
3, 11, 19, 5, 0, 2, 1, 5, 514
4, 11, 19, 6, 0, 1, 8, 2, 514
5, 14, 16, 4, 1, 3, 8, 2, 514
6, 10, 20, 4, 2, 3, 8, 3, 514
7, 12, 18, 4, 2, 3, 8, 4, 514
8, 20, 10, 1, 3, 1, 8, 2, 514
9, 23, 7, 2, 3, 2, 8, 1, 514
10, 13, 17, 6, 0, 2, 8, 2, 514
11, 14, 16, 4, 1, 0, 8, 3, 514
12, 24, 6, 1, 3, 1, 1, 4, 514
13, 22, 8, 1, 3, 2, 8, 2, 513
14, 21, 9, 4, 1, 2, 1, 3, 513
15, 24, 6, 6, 0, 2, 8, 2, 514
16, 23, 7, 4, 1, 3, 8, 2, 514
17, 9, 21, 5, 0, 1, 8, 4, 514
18, 14, 16, 4, 1, 2, 1, 3, 513
19, 18, 12, 1, 3, 1, 0, 3, 513
20, 19, 11, 1, 3, 2, 8, 2, 514
21, 19, 11, 3, 2, 0, 0, 2, 512
22, 21, 9, 3, 2, 3, 0, 2, 514
23, 19, 11, 3, 1, 0, 8, 2, 514
24, 14, 16, 4, 2, 0, 8, 3, 514
25, 21, 9, 4, 2, 1, 0, 2, 514
26, 14, 16, 3, 1, 0, 0, 3, 511
27, 11, 19, 1, 3, 3, 0, 3, 514
28, 18, 12, 4, 2, 0, 0, 3, 513
29, 20, 10, 6, 0, 2, 0, 2, 514
30, 23, 7, 5, 0, 1, 8, 2, 512
31, 13, 17, 5, 0, 1, 8, 3, 513
