19108324231
0, 13, 17, 3, 1, 2, 8, 3, 512
1, 19, 11, 3, 1, 2, 8, 2, 514
2, 20, 10, 5, 0, 2, 8, 2, 514
3, 22, 8, 6, 0, 2, 8, 2, 512
4, 13, 17, 3, 1, 2, 8, 4, 510
5, 17, 13, 1, 3, 1, 8, 3, 514
6, 11, 19, 1, 3, 2, 8, 4, 514
7, 22, 8, 6, 0, 2, 0, 2, 514
8, 25, 5, 1, 3, 1, 8, 1, 514
9, 23, 7, 1, 3, 1, 0, 1, 514
10, 14, 16, 3, 2, 3, 0, 3, 513
11, 19, 11, 3, 2, 3, 8, 3, 514
12, 21, 9, 1, 3, 1, 0, 2, 514
13, 20, 10, 1, 3, 1, 0, 3, 514
14, 22, 8, 3, 2, 3, 0, 2, 514
15, 18, 12, 3, 2, 3, 0, 3, 514
16, 18, 12, 5, 0, 1, 0, 3, 511
17, 24, 6, 5, 0, 1, 8, 1, 511
18, 19, 11, 3, 1, 0, 0, 2, 514
19, 12, 18, 1, 3, 1, 8, 3, 513
20, 19, 11, 3, 1, 3, 8, 2, 514
21, 18, 12, 3, 1, 3, 8, 2, 513
22, 22, 8, 3, 1, 0, 9, 2, 512
23, 13, 17, 1, 3, 1, 8, 4, 514
24, 21, 9, 6, 0, 1, 0, 2, 513
25, 22, 8, 4, 2, 1, 9, 1, 514
26, 15, 15, 3, 1, 0, 8, 3, 514
27, 22, 8, 5, 0, 1, 8, 3, 514
28, 14, 16, 6, 0, 2, 8, 3, 514
29, 24, 6, 3, 2, 0, 8, 2, 514
30, 22, 8, 4, 1, 2, 9, 2, 514
31, 26, 4, 5, 0, 1, 8, 2, 512
