19076618282
0, 18, 12, 5, 0, 2, 8, 3, 513
1, 21, 9, 2, 3, 3, 0, 1, 513
2, 18, 12, 4, 1, 2, 8, 3, 511
3, 20, 10, 4, 1, 2, 0, 2, 514
4, 20, 10, 2, 3, 3, 0, 0, 0
5, 17, 13, 3, 2, 1, 8, 3, 514
6, 13, 17, 2, 3, 3, 0, 3, 513
7, 19, 11, 4, 1, 2, 8, 2, 514
8, 19, 11, 5, 0, 2, 8, 1, 514
9, 13, 17, 3, 2, 1, 8, 3, 513
10, 9, 21, 4, 1, 2, 8, 4, 514
11, 22, 8, 3, 1, 2, 8, 1, 513
12, 18, 12, 2, 3, 3, 8, 2, 513
13, 19, 11, 3, 2, 1, 8, 2, 513
14, 14, 16, 5, 0, 1, 0, 3, 514
15, 22, 8, 3, 1, 2, 8, 1, 513
16, 18, 12, 3, 2, 1, 0, 2, 514
17, 20, 10, 3, 2, 1, 8, 2, 514
18, 19, 11, 3, 1, 1, 8, 2, 514
19, 18, 12, 3, 1, 2, 0, 3, 513
20, 21, 9, 3, 2, 2, 8, 1, 513
21, 22, 8, 3, 2, 2, 0, 1, 514
22, 19, 11, 3, 1, 2, 8, 2, 514
23, 21, 9, 3, 1, 1, 8, 2, 513
24, 24, 6, 4, 2, 2, 0, 1, 511
25, 24, 6, 4, 2, 2, 8, 1, 513
26, 23, 7, 4, 1, 3, 0, 2, 514
27, 14, 16, 6, 0, 3, 8, 3, 514
28, 23, 7, 4, 2, 2, 0, 1, 514
29, 19, 11, 5, 0, 3, 8, 1, 514
30, 25, 5, 6, 2, 0, 0, 1, 513
31, 18, 12, 6, 0, 3, 8, 3, 514
