18005120422
0, 27, 3, 6, 0, 1, 8, 1, 511
1, 18, 12, 6, 0, 0, 1, 5, 514
2, 22, 8, 3, 2, 3, 0, 3, 511
3, 21, 9, 6, 0, 1, 0, 2, 510
4, 24, 6, 4, 1, 1, 0, 1, 513
5, 13, 17, 6, 0, 0, 0, 3, 512
6, 9, 21, 6, 0, 0, 1, 5, 514
7, 27, 3, 6, 0, 0, 0, 1, 511
8, 24, 6, 4, 1, 1, 1, 4, 514
9, 18, 12, 3, 1, 2, 0, 2, 514
10, 25, 5, 6, 0, 1, 0, 1, 513
11, 21, 9, 3, 2, 1, 8, 2, 514
12, 20, 10, 5, 0, 0, 0, 2, 514
13, 13, 17, 3, 1, 2, 0, 4, 514
14, 19, 11, 1, 3, 1, 0, 3, 511
15, 24, 6, 3, 2, 1, 0, 1, 513
16, 18, 12, 5, 0, 0, 8, 3, 514
17, 18, 12, 1, 3, 2, 0, 3, 513
18, 25, 5, 6, 0, 2, 0, 3, 513
19, 11, 19, 3, 2, 1, 8, 4, 514
20, 20, 10, 6, 0, 0, 8, 3, 511
21, 20, 10, 5, 0, 1, 8, 2, 513
22, 19, 11, 3, 2, 1, 8, 3, 513
23, 10, 20, 4, 2, 3, 0, 4, 514
24, 20, 10, 6, 0, 0, 0, 3, 514
25, 20, 10, 3, 2, 0, 0, 2, 513
26, 12, 18, 3, 2, 1, 0, 4, 514
27, 20, 10, 2, 3, 3, 0, 2, 514
28, 14, 16, 4, 1, 2, 8, 2, 513
29, 14, 16, 4, 2, 0, 0, 3, 512
30, 13, 17, 4, 2, 3, 8, 3, 513
31, 22, 8, 4, 1, 0, 0, 2, 514
