18194822462
0, 7, 23, 2, 2, 2, 1, 5, 514
1, 20, 10, 1, 3, 0, 1, 3, 511
2, 18, 12, 4, 2, 0, 1, 3, 511
3, 12, 18, 1, 3, 0, 1, 4, 514
4, 12, 18, 2, 2, 2, 1, 4, 514
5, 17, 13, 1, 2, 3, 1, 3, 513
6, 20, 10, 4, 2, 0, 1, 3, 511
7, 12, 18, 3, 2, 0, 0, 3, 514
8, 21, 9, 1, 3, 0, 0, 2, 514
9, 15, 15, 1, 2, 3, 1, 3, 512
10, 17, 13, 3, 2, 0, 0, 2, 514
11, 18, 12, 3, 2, 0, 8, 2, 514
12, 13, 17, 4, 1, 0, 0, 2, 513
13, 21, 9, 3, 1, 1, 0, 2, 512
14, 20, 10, 1, 1, 3, 1, 3, 511
15, 14, 16, 2, 1, 3, 0, 3, 514
16, 24, 6, 1, 2, 3, 8, 2, 514
17, 20, 10, 3, 1, 1, 8, 2, 514
18, 21, 9, 4, 2, 2, 8, 2, 514
19, 22, 8, 2, 1, 3, 0, 2, 514
20, 19, 11, 1, 2, 3, 1, 3, 511
21, 14, 16, 4, 1, 1, 8, 2, 514
22, 22, 8, 4, 2, 1, 1, 3, 513
23, 12, 18, 4, 2, 1, 0, 3, 514
24, 20, 10, 4, 1, 3, 0, 2, 512
25, 21, 9, 4, 1, 3, 8, 2, 514
26, 11, 19, 4, 2, 1, 0, 3, 514
27, 18, 12, 5, 0, 0, 0, 3, 514
28, 18, 12, 4, 1, 3, 0, 2, 514
29, 21, 9, 5, 0, 0, 0, 2, 513
30, 18, 12, 4, 2, 1, 8, 2, 514
31, 21, 9, 2, 3, 2, 0, 2, 514
