19076610371
0, 14, 16, 5, 0, 2, 8, 2, 514
1, 18, 12, 6, 0, 2, 1, 4, 514
2, 18, 12, 3, 2, 3, 0, 2, 513
3, 22, 8, 5, 0, 3, 0, 1, 513
4, 22, 8, 5, 0, 3, 8, 0, 0
5, 18, 12, 5, 0, 2, 8, 2, 513
6, 17, 13, 5, 0, 3, 0, 3, 511
7, 10, 20, 4, 1, 2, 8, 4, 514
8, 14, 16, 4, 2, 2, 8, 2, 514
9, 20, 10, 5, 0, 3, 8, 2, 512
10, 14, 16, 4, 1, 2, 0, 3, 514
11, 20, 10, 6, 0, 3, 0, 1, 514
12, 21, 9, 2, 3, 3, 8, 1, 513
13, 21, 9, 4, 2, 2, 8, 1, 513
14, 18, 12, 4, 1, 2, 8, 2, 514
15, 14, 16, 6, 0, 3, 8, 3, 514
16, 26, 4, 3, 2, 1, 8, 1, 514
17, 21, 9, 4, 2, 2, 8, 2, 514
18, 21, 9, 2, 3, 3, 8, 1, 514
19, 19, 11, 3, 1, 2, 8, 3, 514
20, 18, 12, 3, 2, 2, 8, 2, 513
21, 13, 17, 6, 0, 3, 0, 3, 514
22, 10, 20, 2, 3, 3, 0, 3, 514
23, 19, 11, 3, 1, 2, 8, 3, 512
24, 22, 8, 4, 3, 0, 0, 1, 512
25, 24, 6, 3, 2, 1, 8, 1, 513
26, 21, 9, 4, 1, 1, 0, 2, 511
27, 26, 4, 5, 2, 0, 0, 2, 514
28, 19, 11, 4, 3, 0, 0, 1, 514
29, 19, 11, 3, 2, 1, 8, 2, 514
30, 20, 10, 4, 1, 1, 0, 1, 513
31, 21, 9, 5, 2, 0, 0, 1, 513
