19076607702
0, 19, 11, 6, 0, 0, 8, 3, 511
1, 14, 16, 6, 0, 0, 9, 1, 513
2, 18, 12, 2, 3, 1, 0, 3, 514
3, 21, 9, 6, 0, 0, 8, 3, 510
4, 13, 17, 6, 0, 0, 9, 1, 514
5, 15, 15, 6, 0, 0, 8, 4, 512
6, 10, 20, 1, 3, 0, 8, 4, 511
7, 18, 12, 6, 0, 0, 8, 4, 510
8, 22, 8, 1, 3, 0, 8, 2, 513
9, 14, 16, 3, 1, 2, 9, 1, 514
10, 22, 8, 4, 2, 1, 0, 3, 514
11, 11, 19, 4, 2, 1, 9, 2, 514
12, 23, 7, 1, 3, 0, 9, 1, 514
13, 18, 12, 3, 1, 2, 8, 3, 514
14, 22, 8, 4, 2, 1, 9, 2, 513
15, 24, 6, 2, 3, 1, 8, 2, 510
16, 19, 11, 4, 1, 3, 9, 2, 514
17, 22, 8, 5, 0, 0, 9, 1, 514
18, 10, 20, 1, 3, 2, 8, 3, 514
19, 21, 9, 5, 0, 0, 0, 3, 513
20, 16, 14, 3, 1, 2, 9, 1, 514
21, 20, 10, 1, 3, 1, 0, 3, 511
22, 14, 16, 5, 0, 0, 9, 2, 514
23, 22, 8, 6, 0, 2, 8, 3, 511
24, 21, 9, 1, 3, 1, 8, 2, 510
25, 20, 10, 1, 3, 2, 8, 3, 514
26, 22, 8, 5, 0, 0, 8, 3, 513
27, 18, 12, 6, 0, 2, 8, 3, 514
28, 21, 9, 1, 3, 1, 8, 2, 514
29, 18, 12, 3, 1, 3, 9, 2, 513
30, 19, 11, 5, 0, 0, 8, 2, 514
31, 19, 11, 3, 2, 1, 9, 2, 512
