19301410071
0, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
1, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
2, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
3, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
4, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
5, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
6, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
7, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
8, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
9, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
10, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
11, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
12, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
13, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
14, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
15, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
16, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
17, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
18, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
19, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
20, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
21, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
22, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
23, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
24, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
25, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
26, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
27, 1.025827, 1.025827, 1.031298, 1.002594, 1.014297, 1.014297, 1.014297, 1.014297, 0.967999, 0.967999, 0.972886, 0.944597, 0.957584, 0.957584, 0.957584, 0.957584
