19108321302
0, 18, 12, 2, 3, 0, 1, 4, 513
1, 20, 10, 3, 1, 1, 1, 3, 512
2, 14, 16, 4, 2, 1, 1, 5, 513
3, 21, 9, 4, 2, 1, 8, 1, 513
4, 22, 8, 3, 1, 1, 8, 1, 512
5, 14, 16, 3, 1, 1, 1, 3, 514
6, 14, 16, 4, 2, 1, 1, 4, 514
7, 13, 17, 4, 2, 1, 1, 5, 513
8, 18, 12, 3, 1, 1, 0, 2, 514
9, 10, 20, 4, 1, 2, 0, 3, 514
10, 12, 18, 6, 0, 0, 8, 3, 514
11, 17, 13, 4, 2, 1, 0, 3, 513
12, 20, 10, 4, 1, 2, 1, 3, 514
13, 25, 5, 4, 1, 2, 1, 3, 511
14, 12, 18, 3, 2, 1, 0, 3, 514
15, 21, 9, 6, 0, 0, 0, 2, 513
16, 20, 10, 6, 0, 0, 8, 2, 514
17, 18, 12, 6, 0, 0, 0, 2, 514
18, 13, 17, 2, 3, 2, 0, 2, 514
19, 20, 10, 3, 2, 1, 8, 2, 514
20, 21, 9, 5, 0, 0, 0, 1, 512
21, 20, 10, 1, 3, 1, 1, 2, 514
22, 13, 17, 2, 3, 2, 8, 2, 514
23, 18, 12, 2, 3, 2, 1, 3, 513
24, 23, 7, 5, 0, 0, 0, 2, 514
25, 22, 8, 3, 1, 2, 0, 1, 514
26, 23, 7, 6, 0, 2, 1, 3, 514
27, 19, 11, 4, 2, 3, 0, 2, 514
28, 27, 3, 1, 3, 1, 1, 2, 512
29, 19, 11, 1, 3, 1, 0, 2, 514
30, 22, 8, 6, 0, 2, 1, 3, 514
31, 25, 5, 4, 2, 3, 0, 2, 512
