19076624381
0, 18, 12, 1, 3, 3, 0, 4, 513
1, 22, 8, 1, 3, 3, 8, 3, 513
2, 19, 11, 4, 1, 0, 9, 3, 514
3, 24, 6, 1, 3, 3, 8, 2, 514
4, 18, 12, 6, 0, 2, 9, 1, 514
5, 21, 9, 1, 3, 3, 8, 3, 512
6, 12, 18, 4, 1, 0, 9, 2, 514
7, 23, 7, 4, 1, 2, 8, 2, 514
8, 14, 16, 5, 0, 2, 8, 3, 514
9, 19, 11, 5, 0, 2, 0, 3, 514
10, 20, 10, 4, 1, 2, 8, 3, 513
11, 20, 10, 2, 3, 3, 9, 2, 514
12, 20, 10, 5, 0, 2, 8, 3, 513
13, 18, 12, 5, 0, 2, 8, 3, 514
14, 21, 9, 4, 1, 2, 8, 3, 509
15, 14, 16, 2, 3, 3, 9, 2, 514
16, 21, 9, 4, 2, 1, 8, 2, 513
17, 23, 7, 4, 2, 1, 8, 3, 514
18, 14, 16, 4, 1, 2, 8, 3, 513
19, 24, 6, 3, 1, 2, 0, 2, 514
20, 22, 8, 4, 2, 1, 8, 3, 514
21, 19, 11, 2, 3, 3, 0, 3, 514
22, 21, 9, 2, 3, 3, 0, 3, 513
23, 20, 10, 3, 1, 2, 8, 3, 513
24, 21, 9, 4, 2, 1, 8, 3, 513
25, 23, 7, 3, 2, 1, 8, 2, 514
26, 12, 18, 2, 3, 3, 9, 3, 514
27, 23, 7, 5, 0, 3, 8, 2, 513
28, 24, 6, 2, 3, 3, 8, 3, 514
29, 19, 11, 3, 2, 1, 0, 2, 514
30, 20, 10, 2, 3, 3, 8, 3, 514
31, 22, 8, 5, 0, 3, 8, 2, 512
