18005123561
0, 14, 16, 3, 1, 0, 0, 2, 514
1, 19, 11, 1, 3, 0, 0, 2, 512
2, 9, 21, 2, 1, 3, 1, 5, 513
3, 12, 18, 5, 0, 0, 0, 4, 514
4, 9, 21, 3, 1, 1, 0, 3, 514
5, 22, 8, 3, 1, 1, 0, 1, 514
6, 9, 21, 1, 3, 0, 0, 4, 513
7, 14, 16, 2, 3, 0, 0, 3, 514
8, 15, 15, 5, 0, 0, 8, 2, 513
9, 10, 20, 5, 0, 0, 0, 4, 514
10, 17, 13, 6, 0, 0, 8, 2, 514
11, 20, 10, 3, 2, 1, 8, 2, 514
12, 19, 11, 2, 3, 0, 0, 2, 512
13, 23, 7, 4, 1, 2, 0, 1, 514
14, 18, 12, 5, 0, 0, 1, 4, 513
15, 22, 8, 4, 2, 3, 1, 3, 511
16, 20, 10, 1, 3, 1, 0, 1, 514
17, 22, 8, 4, 1, 2, 0, 2, 512
18, 12, 18, 2, 3, 0, 0, 4, 514
19, 18, 12, 2, 3, 2, 0, 3, 514
20, 22, 8, 1, 3, 1, 8, 2, 513
21, 21, 9, 1, 3, 1, 0, 2, 514
22, 20, 10, 4, 2, 1, 8, 3, 513
23, 24, 6, 6, 0, 2, 1, 3, 511
24, 23, 7, 3, 1, 2, 0, 2, 514
25, 14, 16, 3, 1, 2, 0, 3, 513
26, 5, 25, 2, 3, 2, 8, 4, 513
27, 23, 7, 6, 0, 2, 0, 3, 514
28, 21, 9, 3, 1, 2, 8, 2, 513
29, 18, 12, 3, 1, 2, 0, 3, 513
30, 12, 18, 2, 3, 2, 0, 3, 514
31, 21, 9, 1, 3, 1, 0, 2, 513
