18005118711
0, 15, 15, 3, 1, 2, 1, 3, 512
1, 9, 21, 5, 0, 1, 9, 2, 513
2, 8, 22, 5, 0, 2, 1, 5, 514
3, 13, 17, 2, 3, 2, 8, 3, 511
4, 24, 6, 2, 3, 1, 8, 1, 514
5, 22, 8, 1, 3, 1, 1, 3, 511
6, 18, 12, 1, 3, 2, 8, 3, 514
7, 12, 18, 4, 1, 0, 1, 4, 514
8, 21, 9, 4, 1, 3, 8, 1, 513
9, 15, 15, 5, 0, 2, 8, 3, 514
10, 13, 17, 4, 2, 3, 8, 3, 512
11, 23, 7, 1, 3, 1, 0, 2, 514
12, 13, 17, 5, 0, 2, 0, 2, 514
13, 21, 9, 3, 1, 3, 8, 2, 513
14, 8, 22, 4, 2, 3, 0, 5, 514
15, 14, 16, 4, 1, 2, 1, 3, 513
16, 13, 17, 3, 1, 3, 0, 3, 514
17, 12, 18, 3, 2, 0, 8, 3, 514
18, 18, 12, 2, 3, 2, 0, 2, 512
19, 24, 6, 3, 1, 0, 0, 2, 514
20, 15, 15, 1, 3, 2, 8, 2, 514
21, 24, 6, 2, 3, 2, 8, 2, 514
22, 21, 9, 3, 2, 3, 8, 2, 512
23, 22, 8, 3, 1, 0, 8, 2, 512
24, 27, 3, 1, 3, 2, 8, 1, 511
25, 20, 10, 2, 3, 2, 1, 3, 513
26, 17, 13, 2, 3, 1, 8, 3, 514
27, 20, 10, 3, 1, 1, 8, 2, 514
28, 20, 10, 4, 2, 0, 0, 2, 512
29, 21, 9, 6, 0, 2, 8, 2, 512
30, 23, 7, 2, 3, 1, 0, 2, 511
31, 19, 11, 4, 1, 1, 8, 3, 514
