18005121072
0, 21, 9, 6, 0, 2, 0, 2, 511
1, 13, 17, 3, 2, 1, 0, 2, 514
2, 9, 21, 3, 1, 0, 8, 4, 514
3, 18, 12, 3, 1, 0, 8, 2, 513
4, 23, 7, 6, 0, 1, 8, 1, 512
5, 11, 19, 1, 3, 3, 8, 3, 513
6, 11, 19, 3, 1, 0, 0, 3, 514
7, 13, 17, 6, 0, 1, 0, 3, 513
8, 21, 9, 4, 1, 3, 0, 2, 514
9, 13, 17, 6, 0, 3, 0, 3, 512
10, 19, 11, 6, 0, 1, 8, 3, 514
11, 10, 20, 1, 3, 3, 8, 4, 514
12, 22, 8, 1, 3, 2, 8, 1, 514
13, 13, 17, 2, 3, 3, 0, 3, 514
14, 21, 9, 6, 0, 1, 1, 3, 509
15, 24, 6, 1, 3, 3, 0, 1, 513
16, 24, 6, 1, 3, 2, 1, 3, 514
17, 18, 12, 5, 0, 3, 8, 2, 514
18, 20, 10, 4, 1, 2, 1, 3, 513
19, 22, 8, 2, 3, 3, 8, 2, 514
20, 14, 16, 6, 0, 3, 0, 2, 514
21, 19, 11, 4, 2, 2, 8, 3, 514
22, 20, 10, 1, 3, 3, 0, 2, 514
23, 20, 10, 5, 0, 3, 8, 3, 513
24, 25, 5, 4, 2, 1, 8, 2, 514
25, 26, 4, 4, 2, 2, 0, 1, 514
26, 18, 12, 3, 1, 2, 8, 3, 513
27, 26, 4, 4, 1, 1, 0, 2, 512
28, 27, 3, 4, 2, 1, 0, 2, 512
29, 24, 6, 3, 2, 2, 8, 1, 513
30, 20, 10, 3, 1, 2, 0, 3, 514
31, 13, 17, 4, 1, 1, 0, 3, 514
