19301410071
0, 19, 11, 2, 2, 2, 0, 2, 514
1, 13, 17, 4, 1, 0, 1, 5, 514
2, 13, 17, 4, 2, 0, 0, 4, 514
3, 23, 7, 2, 1, 3, 0, 2, 514
4, 15, 15, 4, 1, 0, 0, 3, 512
5, 14, 16, 3, 1, 0, 0, 4, 513
6, 19, 11, 4, 2, 0, 0, 2, 514
7, 18, 12, 4, 2, 2, 8, 3, 513
8, 15, 15, 4, 1, 0, 8, 3, 514
9, 22, 8, 1, 2, 3, 0, 2, 514
10, 14, 16, 3, 2, 0, 1, 5, 514
11, 18, 12, 4, 2, 2, 8, 3, 513
12, 15, 15, 3, 1, 0, 8, 3, 514
13, 20, 10, 1, 2, 3, 8, 2, 512
14, 20, 10, 2, 1, 3, 0, 3, 511
15, 14, 16, 2, 3, 0, 1, 4, 514
16, 19, 11, 1, 2, 3, 0, 2, 514
17, 20, 10, 2, 2, 3, 0, 2, 514
18, 19, 11, 4, 2, 2, 8, 3, 514
19, 20, 10, 3, 2, 2, 8, 3, 511
20, 18, 12, 1, 2, 3, 1, 3, 514
21, 20, 10, 4, 1, 1, 0, 3, 514
22, 15, 15, 4, 2, 2, 1, 4, 514
23, 21, 9, 3, 2, 2, 1, 4, 511
24, 21, 9, 1, 2, 3, 0, 2, 512
25, 21, 9, 4, 1, 1, 0, 2, 514
26, 22, 8, 4, 2, 2, 8, 2, 512
27, 21, 9, 3, 2, 2, 0, 2, 513
28, 21, 9, 1, 2, 3, 8, 2, 514
29, 18, 12, 4, 1, 1, 8, 3, 514
30, 20, 10, 4, 2, 2, 8, 3, 514
31, 18, 12, 3, 2, 2, 8, 3, 513
