19398117822
0, 19, 11, 2, 2, 3, 8, 3, 514
1, 14, 16, 4, 1, 1, 8, 3, 513
2, 13, 17, 2, 3, 0, 1, 5, 512
3, 13, 17, 4, 2, 2, 8, 4, 508
4, 13, 17, 4, 1, 1, 0, 3, 514
5, 18, 12, 4, 1, 1, 0, 2, 514
6, 18, 12, 4, 2, 2, 8, 3, 514
7, 14, 16, 4, 2, 2, 8, 4, 510
8, 13, 17, 4, 1, 1, 8, 4, 512
9, 14, 16, 3, 1, 1, 8, 3, 514
10, 21, 9, 3, 2, 2, 8, 2, 514
11, 14, 16, 3, 2, 2, 8, 4, 513
12, 21, 9, 4, 1, 1, 0, 2, 513
13, 20, 10, 3, 1, 1, 8, 3, 509
14, 22, 8, 3, 2, 2, 0, 2, 513
15, 21, 9, 3, 2, 2, 8, 2, 514
16, 13, 17, 3, 1, 1, 0, 3, 514
17, 21, 9, 4, 1, 2, 0, 2, 514
18, 10, 20, 4, 2, 1, 8, 4, 514
19, 18, 12, 1, 3, 2, 8, 3, 513
20, 20, 10, 4, 1, 2, 0, 3, 513
21, 24, 6, 1, 3, 1, 8, 2, 514
22, 20, 10, 2, 3, 2, 0, 4, 512
23, 28, 2, 3, 2, 1, 8, 2, 514
24, 25, 5, 3, 1, 1, 8, 2, 512
25, 23, 7, 2, 3, 1, 8, 3, 514
26, 22, 8, 3, 2, 1, 8, 3, 514
27, 19, 11, 3, 2, 1, 1, 3, 511
28, 22, 8, 1, 3, 1, 8, 2, 512
29, 25, 5, 3, 1, 2, 0, 2, 511
30, 24, 6, 3, 2, 1, 8, 3, 514
31, 18, 12, 6, 0, 0, 8, 3, 513
