19108324602
0, 13, 17, 2, 3, 2, 8, 5, 514
1, 14, 16, 6, 0, 2, 8, 4, 512
2, 14, 16, 2, 3, 1, 8, 5, 514
3, 11, 19, 5, 0, 2, 8, 4, 514
4, 20, 10, 2, 3, 2, 8, 2, 512
5, 18, 12, 6, 0, 2, 8, 2, 514
6, 19, 11, 5, 0, 2, 8, 3, 514
7, 18, 12, 4, 1, 0, 8, 2, 514
8, 23, 7, 4, 2, 0, 8, 1, 513
9, 15, 15, 2, 3, 3, 0, 3, 514
10, 21, 9, 4, 1, 2, 0, 3, 514
11, 18, 12, 4, 1, 2, 8, 2, 514
12, 21, 9, 3, 2, 0, 9, 1, 513
13, 22, 8, 2, 3, 3, 8, 2, 510
14, 22, 8, 6, 0, 1, 8, 2, 514
15, 21, 9, 4, 1, 2, 8, 2, 512
16, 21, 9, 3, 2, 0, 8, 2, 514
17, 21, 9, 4, 2, 1, 8, 2, 514
18, 18, 12, 3, 1, 2, 8, 4, 513
19, 26, 4, 2, 3, 3, 8, 1, 514
20, 24, 6, 6, 0, 2, 8, 2, 514
21, 21, 9, 1, 3, 3, 8, 2, 514
22, 20, 10, 1, 3, 3, 8, 3, 513
23, 14, 16, 1, 3, 3, 8, 3, 513
24, 22, 8, 2, 3, 3, 8, 3, 514
25, 20, 10, 4, 2, 2, 8, 2, 514
26, 22, 8, 1, 3, 3, 9, 3, 513
27, 18, 12, 1, 3, 3, 8, 2, 514
28, 22, 8, 2, 3, 3, 8, 2, 514
29, 17, 13, 4, 2, 2, 9, 1, 514
30, 24, 6, 1, 3, 3, 8, 2, 514
31, 20, 10, 1, 3, 3, 0, 2, 512
