19398117091
0, 20, 10, 2, 2, 3, 1, 3, 511
1, 25, 5, 2, 2, 3, 1, 3, 509
2, 14, 16, 5, 0, 0, 0, 2, 514
3, 9, 21, 4, 1, 0, 1, 5, 514
4, 18, 12, 2, 2, 3, 1, 3, 514
5, 19, 11, 2, 2, 3, 1, 4, 514
6, 18, 12, 3, 2, 2, 1, 4, 514
7, 14, 16, 2, 3, 0, 1, 4, 513
8, 11, 19, 2, 2, 3, 1, 4, 514
9, 21, 9, 1, 3, 1, 0, 1, 514
10, 14, 16, 3, 2, 2, 1, 4, 514
11, 21, 9, 6, 0, 0, 0, 2, 513
12, 19, 11, 6, 0, 0, 0, 1, 514
13, 26, 4, 1, 3, 1, 1, 3, 514
14, 19, 11, 4, 1, 0, 8, 1, 513
15, 24, 6, 4, 1, 1, 1, 4, 514
16, 20, 10, 6, 0, 0, 0, 2, 513
17, 22, 8, 1, 3, 1, 1, 3, 513
18, 14, 16, 6, 0, 0, 0, 3, 513
19, 25, 5, 1, 3, 1, 0, 1, 511
20, 13, 17, 6, 0, 0, 0, 3, 514
21, 21, 9, 6, 0, 0, 0, 2, 514
22, 18, 12, 4, 1, 0, 0, 3, 514
23, 19, 11, 1, 3, 2, 0, 3, 513
24, 18, 12, 2, 3, 0, 0, 2, 514
25, 18, 12, 2, 3, 0, 0, 2, 514
26, 10, 20, 2, 3, 0, 0, 3, 513
27, 20, 10, 1, 3, 2, 0, 2, 513
28, 20, 10, 3, 2, 0, 0, 2, 512
29, 29, 1, 2, 3, 0, 1, 3, 513
30, 22, 8, 3, 2, 3, 8, 2, 512
31, 19, 11, 4, 1, 3, 1, 3, 513
