18194802222
0, 16, 14, 1, 3, 2, 0, 3, 513
1, 14, 16, 5, 0, 1, 0, 3, 514
2, 21, 9, 4, 1, 0, 0, 2, 514
3, 10, 20, 3, 2, 3, 0, 4, 514
4, 22, 8, 1, 3, 2, 0, 2, 513
5, 20, 10, 2, 3, 2, 0, 3, 513
6, 14, 16, 3, 2, 3, 0, 3, 512
7, 24, 6, 3, 2, 3, 0, 2, 514
8, 11, 19, 3, 1, 3, 8, 4, 513
9, 21, 9, 5, 0, 2, 8, 2, 514
10, 11, 19, 4, 1, 0, 0, 4, 514
11, 21, 9, 4, 1, 0, 8, 3, 509
12, 22, 8, 5, 0, 1, 8, 2, 514
13, 25, 5, 3, 2, 0, 0, 2, 512
14, 21, 9, 4, 1, 0, 8, 3, 514
15, 21, 9, 4, 1, 0, 0, 3, 514
16, 10, 20, 2, 3, 2, 0, 3, 512
17, 18, 12, 3, 2, 0, 0, 3, 514
18, 20, 10, 4, 1, 0, 0, 4, 514
19, 13, 17, 4, 1, 0, 0, 4, 513
20, 23, 7, 3, 2, 0, 0, 2, 514
21, 23, 7, 6, 0, 2, 0, 2, 514
22, 14, 16, 4, 1, 2, 0, 4, 513
23, 20, 10, 3, 1, 0, 8, 4, 514
24, 21, 9, 4, 2, 0, 8, 3, 511
25, 10, 20, 6, 0, 3, 8, 3, 513
26, 25, 5, 4, 1, 2, 0, 3, 514
27, 18, 12, 3, 1, 0, 8, 3, 514
28, 21, 9, 4, 2, 0, 0, 3, 514
29, 22, 8, 6, 0, 3, 8, 2, 513
30, 25, 5, 4, 1, 2, 8, 2, 513
31, 22, 8, 3, 1, 0, 8, 2, 514
