20403312253
0,0.949843
1,0.949843
2,0.949843
3,0.949843
4,0.949843
5,0.949843
6,0.949843
7,0.949843
8,0.949843
9,0.949843
10,0.949843
11,0.949843
12,0.949843
13,0.949843
14,0.949843
15,0.949843
16,0.949843
17,0.949843
18,0.949843
19,0.949843
20,0.949843
21,0.949843
22,0.949843
23,0.949843
24,0.949843
25,0.949843
26,0.949843
27,0.949843
28,0.949843
29,0.949843
30,0.949843
31,0.949843
32,0.949843
33,0.949843
34,0.949843
35,0.949843
36,0.949843
37,0.949843
38,0.949843
39,0.949843
40,0.949843
41,0.949843
42,0.949843
43,0.949843
44,0.949843
45,0.949843
46,0.949843
47,0.949843
48,0.949843
49,0.949843
50,0.949843
51,0.949843
52,0.949843
53,0.949843
54,0.949843
55,0.949843
56,0.949843
57,0.949843
58,0.949843
59,0.949843
60,0.949843
61,0.949843
62,0.949843
63,0.949843
64,0.949843
65,0.949843
66,0.949843
67,0.949843
68,0.949843
69,0.949843
70,0.949843
71,0.949843
72,0.949843
73,0.949843
74,0.949843
75,0.949843
76,0.949843
77,0.949843
78,0.949843
79,0.949843
80,0.949843
81,0.949843
82,0.949843
83,0.949843
84,0.949843
85,0.949843
86,0.949843
87,0.949843
88,0.949843
89,0.949843
90,0.949843
91,0.949843
92,0.949843
93,0.949843
94,0.949843
95,0.949843
96,0.949843
97,0.949843
98,0.949843
99,0.949843
100,0.949843
101,0.949843
102,0.949843
103,0.949843
104,0.949843
105,0.949843
106,0.949843
107,0.949843
108,0.949843
109,0.949843
110,0.949843
111,0.949843
112,0.949843
113,0.949843
114,0.949843
115,0.949843
116,0.949843
117,0.949843
118,0.949843
119,0.949843
120,0.949843
121,0.949843
122,0.949843
123,0.949843
124,0.949843
125,0.949843
126,0.949843
127,0.949843
128,0.949843
129,0.949843
130,0.949843
131,0.949843
132,0.949843
133,0.949843
134,0.949843
135,0.949843
136,0.949843
137,0.949843
138,0.949843
139,0.949843
140,0.949843
141,0.949843
142,0.949843
143,0.949843
144,0.949843
145,0.949843
146,0.949843
147,0.949843
148,0.949843
149,0.949843
150,0.949843
151,0.949843
152,0.949843
153,0.949843
154,0.949843
155,0.949843
156,0.949843
157,0.949843
158,0.949843
159,0.949843
160,0.949843
161,0.949843
162,0.949843
163,0.949843
164,0.949843
165,0.949843
166,0.949843
167,0.949843
168,0.949843
169,0.949843
170,0.949843
171,0.949843
172,0.949843
173,0.949843
174,0.949843
175,0.949843
176,0.949843
177,0.949843
178,0.949843
179,0.949843
180,0.949843
181,0.949843
182,0.949843
183,0.949843
184,0.949843
185,0.949843
186,0.949843
187,0.949843
188,0.949843
189,0.949843
190,0.949843
191,0.949843
192,0.949843
193,0.949843
194,0.949843
195,0.949843
196,0.949843
197,0.949843
198,0.949843
199,0.949843
200,0.949843
201,0.949843
202,0.949843
203,0.949843
204,0.949843
205,0.949843
206,0.949843
207,0.949843
208,0.949843
209,0.949843
210,0.949843
211,0.949843
212,0.949843
213,0.949843
214,0.949843
215,0.949843
216,0.949843
217,0.949843
218,0.949843
219,0.949843
220,0.949843
221,0.949843
222,0.949843
223,0.949843
224,0.949843
225,0.949843
226,0.949843
227,0.949843
228,0.949843
229,0.949843
230,0.949843
231,0.949843
232,0.949843
233,0.949843
234,0.949843
235,0.949843
236,0.949843
237,0.949843
238,0.949843
239,0.949843
240,0.949843
241,0.949843
242,0.949843
243,0.949843
244,0.949843
245,0.949843
246,0.949843
247,0.949843
248,0.949843
249,0.949843
250,0.949843
251,0.949843
252,0.949843
253,0.949843
254,0.949843
255,0.949843
256,0.949843
257,0.949843
258,0.949843
259,0.949843
260,0.949843
261,0.949843
262,0.949843
263,0.949843
264,0.949843
265,0.949843
266,0.949843
267,0.949843
268,0.949843
269,0.949843
270,0.949843
271,0.949843
272,0.949843
273,0.949843
274,0.949843
275,0.949843
276,0.949843
277,0.949843
278,0.949843
279,0.949843
280,0.949843
281,0.949843
282,0.949843
283,0.949843
284,0.949843
285,0.949843
286,0.949843
287,0.949843
288,0.949843
289,0.949843
290,0.949843
291,0.949843
292,0.949843
293,0.949843
294,0.949843
295,0.949843
296,0.949843
297,0.949843
298,0.949843
299,0.949843
300,0.949843
301,0.949843
302,0.949843
303,0.949843
304,0.949843
305,0.949843
306,0.949843
307,0.949843
308,0.949843
309,0.949843
310,0.949843
311,0.949843
312,0.949843
313,0.949843
314,0.949843
315,0.949843
316,0.949843
317,0.949843
318,0.949843
319,0.949843
320,0.949843
321,0.949843
322,0.949843
323,0.949843
324,0.949843
325,0.949843
326,0.949843
327,0.949843
328,0.949843
329,0.949843
330,0.949843
331,0.949843
332,0.949843
333,0.949843
334,0.949843
335,0.949843
336,0.949843
337,0.949843
338,0.949843
339,0.949843
340,0.949843
341,0.949843
342,0.949843
343,0.949843
344,0.949843
345,0.949843
346,0.949843
347,0.949843
348,0.949843
349,0.949843
350,0.949843
351,0.949843
352,0.949843
353,0.949843
354,0.949843
355,0.949843
356,0.949843
357,0.949843
358,0.949843
359,0.949843
360,0.949843
361,0.949843
362,0.949843
363,0.949843
364,0.949843
365,0.949843
366,0.949843
367,0.949843
368,0.949843
369,0.949843
370,0.949843
371,0.949843
372,0.949843
373,0.949843
374,0.949843
375,0.949843
376,0.949843
377,0.949843
378,0.949843
379,0.949843
380,0.949843
381,0.949843
382,0.949843
383,0.949843
