19076624552
0, 18, 12, 4, 1, 3, 8, 3, 514
1, 22, 8, 1, 3, 2, 8, 1, 513
2, 13, 17, 3, 1, 0, 8, 4, 512
3, 19, 11, 3, 1, 0, 0, 2, 512
4, 12, 18, 4, 1, 3, 8, 3, 514
5, 13, 17, 6, 0, 2, 8, 3, 513
6, 18, 12, 5, 0, 2, 8, 3, 513
7, 20, 10, 3, 2, 3, 9, 1, 514
8, 22, 8, 4, 1, 3, 8, 2, 514
9, 12, 18, 3, 2, 0, 8, 3, 513
10, 22, 8, 5, 0, 2, 8, 2, 514
11, 22, 8, 1, 3, 1, 9, 2, 514
12, 23, 7, 2, 3, 2, 8, 2, 514
13, 17, 13, 5, 0, 2, 8, 2, 512
14, 26, 4, 2, 3, 1, 8, 1, 513
15, 14, 16, 6, 0, 1, 8, 3, 514
16, 12, 18, 1, 3, 2, 8, 3, 514
17, 11, 19, 2, 3, 3, 0, 2, 513
18, 22, 8, 2, 3, 1, 8, 2, 514
19, 22, 8, 2, 3, 3, 8, 2, 514
20, 20, 10, 3, 2, 0, 8, 3, 514
21, 20, 10, 5, 0, 2, 9, 2, 514
22, 25, 5, 2, 3, 3, 8, 2, 514
23, 18, 12, 2, 3, 3, 8, 3, 514
24, 22, 8, 3, 1, 3, 8, 1, 514
25, 14, 16, 4, 2, 1, 8, 3, 514
26, 21, 9, 5, 0, 1, 8, 3, 513
27, 24, 6, 3, 1, 2, 8, 3, 514
28, 13, 17, 3, 1, 3, 9, 2, 513
29, 24, 6, 4, 2, 1, 8, 2, 514
30, 21, 9, 5, 0, 1, 8, 3, 511
31, 22, 8, 3, 1, 2, 8, 2, 512
