19108315191
0, 13, 17, 5, 0, 0, 0, 3, 511
1, 14, 16, 6, 0, 1, 0, 4, 514
2, 14, 16, 5, 0, 0, 0, 3, 512
3, 21, 9, 4, 2, 3, 0, 2, 514
4, 10, 20, 6, 0, 1, 8, 3, 512
5, 23, 7, 4, 1, 3, 0, 0, 0
6, 12, 18, 1, 3, 2, 9, 1, 514
7, 21, 9, 5, 0, 2, 8, 3, 511
8, 21, 9, 4, 1, 3, 8, 1, 513
9, 24, 6, 4, 1, 3, 8, 1, 511
10, 18, 12, 4, 2, 3, 0, 2, 513
11, 20, 10, 6, 0, 1, 8, 3, 514
12, 12, 18, 6, 0, 2, 0, 3, 514
13, 21, 9, 3, 2, 0, 8, 2, 514
14, 18, 12, 5, 0, 2, 8, 2, 514
15, 19, 11, 1, 3, 1, 0, 3, 514
16, 14, 16, 1, 3, 2, 8, 3, 514
17, 19, 11, 4, 2, 0, 8, 3, 513
18, 10, 20, 5, 0, 2, 0, 4, 514
19, 18, 12, 3, 1, 0, 8, 4, 514
20, 24, 6, 2, 3, 2, 8, 2, 514
21, 22, 8, 3, 1, 3, 0, 2, 513
22, 22, 8, 6, 0, 1, 8, 3, 514
23, 21, 9, 3, 1, 0, 8, 3, 509
24, 19, 11, 3, 2, 0, 8, 2, 514
25, 26, 4, 3, 1, 3, 0, 1, 511
26, 24, 6, 1, 3, 1, 8, 2, 510
27, 23, 7, 4, 1, 2, 8, 2, 514
28, 18, 12, 5, 0, 2, 9, 2, 514
29, 22, 8, 3, 1, 3, 0, 2, 511
30, 12, 18, 1, 3, 1, 8, 3, 514
31, 28, 2, 4, 1, 2, 8, 3, 514
