19108310781
0, 14, 16, 1, 2, 3, 1, 3, 514
1, 25, 5, 1, 2, 3, 1, 1, 514
2, 17, 13, 3, 2, 2, 1, 3, 514
3, 20, 10, 4, 2, 1, 1, 2, 514
4, 9, 21, 1, 2, 3, 1, 4, 514
5, 19, 11, 4, 1, 1, 1, 2, 512
6, 14, 16, 3, 2, 2, 1, 3, 513
7, 18, 12, 4, 2, 1, 1, 3, 514
8, 15, 15, 4, 1, 1, 1, 3, 511
9, 21, 9, 4, 1, 1, 1, 2, 513
10, 18, 12, 1, 1, 3, 0, 1, 513
11, 14, 16, 3, 2, 1, 1, 3, 514
12, 26, 4, 4, 1, 1, 1, 2, 510
13, 13, 17, 2, 2, 3, 1, 2, 514
14, 23, 7, 4, 2, 1, 1, 2, 514
15, 13, 17, 1, 3, 0, 1, 3, 514
16, 18, 12, 2, 3, 1, 1, 2, 512
17, 20, 10, 2, 3, 1, 1, 2, 514
18, 22, 8, 3, 2, 1, 1, 2, 510
19, 12, 18, 1, 3, 0, 1, 4, 514
20, 12, 18, 1, 3, 0, 1, 3, 514
21, 13, 17, 3, 1, 1, 1, 3, 513
22, 22, 8, 1, 3, 0, 1, 2, 514
23, 23, 7, 5, 0, 0, 1, 2, 511
24, 18, 12, 4, 1, 3, 1, 2, 514
25, 26, 4, 1, 3, 1, 1, 2, 514
26, 18, 12, 5, 0, 0, 1, 2, 514
27, 21, 9, 6, 0, 2, 1, 2, 512
28, 25, 5, 1, 3, 1, 1, 1, 512
29, 19, 11, 1, 3, 1, 1, 2, 514
30, 21, 9, 3, 2, 1, 1, 2, 514
31, 23, 7, 6, 0, 0, 0, 1, 513
